brand,url,sku,name,description,price,currency,category,images,scraped_at,terms,section,image_downloads
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/degraded-knitted-sweater_67084039.html,67084039,jersey punto degradado,"medium knit, oversize design, ombre design, rounded neck, long sleeve, unclosed",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084039_36_B3.jpg?ts=1701936215261', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084039_36_B.jpg?ts=1701934419308', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084039_36.jpg?ts=1705415601323', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67084039_36-99999999_01.jpg?ts=1705415601323']",2024-02-21T12:56:50.139718,sweaters,H,"['5c02c3e1-0a11-4d0b-a4e9-fb2f9b5964b3', '59430b88-ce04-49a1-a5b6-50e77f1c1e13', 'c57a1306-3d21-429f-9b7d-f206eebe0292', '1d29e532-2799-4a59-a668-1badd1753913']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-turtleneck/fine-knit-turtleneck-sweater_67010462.html,67010462,jersey punto fino cuello vuelto,"fine knit fabric, straight design, rolled neck, long sleeve, cable knit finish, plus size available, office looks",15.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010462_99_B3.jpg?ts=1701084852388', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010462_99_B.jpg?ts=1703239418849', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010462_99.jpg?ts=1699012974202', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67010462_99-99999999_01.jpg?ts=1699012974202']",2024-02-21T12:56:50.385466,sweaters,H,"['410663fa-5aa2-4f5d-81fa-a284746055b3', '39ea638f-f9e7-435e-bc3b-4e05a6dede3a', '8453c8c6-10e4-4c2d-a110-88ba48505540', '0091966e-ea35-4f9a-8292-f74210986e1c']"
Mango,https://shop.mango.com/fi/women/pyjamas/roundneck-knitted-sweater_67024021.html,67024021,jersey punto cuello redondo,"wool mix fabric, long design, straight design, rounded neck, long sleeve, unclosed, ribbed finishes on the collar, sleeve and ",29.99,EUR,pijamas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024021_08_B3.jpg?ts=1701122580190', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024021_08_B.jpg?ts=1700132636046', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024021_08.jpg?ts=1702915384504', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67024021_08-99999999_01.jpg?ts=1702915384504']",2024-02-21T12:56:50.663707,sweaters,H,"['aba1c8ea-1ebb-4e16-a372-ddb60ace52af', 'ad9950ec-0aec-4efa-b0df-97e28610957c', 'cea2e1cc-66a0-41cd-bdd6-411d7db8faa8', 'e537ece9-3cec-46fe-9cba-6991cff960a3']"
Mango,https://shop.mango.com/fi/women/pyjamas/oversize-knit-sweater_67094020.html,67094020,jersey punto oversize,"medium knit, long design, oversize design, rounded neck, long sleeve, cable knit finish, co-ord",39.99,EUR,pijamas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094020_08_B3.jpg?ts=1701106420474', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094020_08_B.jpg?ts=1699286603212', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094020_08.jpg?ts=1699454052443', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67094020_08-99999999_01.jpg?ts=1699454052443']",2024-02-21T12:56:51.124964,sweaters,H,"['4f64bc35-a035-4fa1-bbad-10aa2bc4d1e3', 'eeb15131-48b3-4bae-b65d-e71b175d0f62', '47e57c5b-b4c5-4608-a131-369415b073d7', '54097564-395a-4071-b43c-e5d984b6ee59']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/cable-knit-sweater-with-contrasting-trim_57007734.html,57007734,jersey ochos ribete contraste,"wool mix fabric, thick knitted fabric, cable stitch, straight design, rounded neck, long sleeve, unclosed, decorative seams, cable knit finish",22.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007734_08_B3.jpg?ts=1692007386560', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007734_08_B.jpg?ts=1697456203371', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007734_08.jpg?ts=1694172776237', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57007734_08-99999999_01.jpg?ts=1694172776237']",2024-02-21T12:56:51.408153,sweaters,H,"['84518a8a-7b3b-4dc1-ba18-3c1ef097e357', '5b10a33c-3c05-436b-9640-2d6f9df79c3c', '7197624c-e567-4d9b-bf53-33736212cfac', '312f3741-e999-42d1-b8a0-cdc4809b7fe5']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/turtleneck-knitted-sweater_57039111.html,57039111,jersey punto cuello vuelto,"wool mix fabric, thick knitted fabric, straight design, rolled neck, long sleeve, unclosed, dropped shoulder seams, cable knit finish",19.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57039111_05_B3.jpg?ts=1695283370251', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57039111_05_B.jpg?ts=1695279986982', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57039111_05.jpg?ts=1695738787787', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57039111_05-99999999_01.jpg?ts=1695738787787']",2024-02-21T12:56:51.641872,sweaters,H,"['64e846ea-6517-403f-8c69-4e5d9f174932', 'a1c3038c-ceac-4704-8695-6f4a19a1c78a', '52c19c7f-720d-40d9-a054-a398f95ec56c', '4ebc86e7-0224-4bfd-a4c8-a9a31d2f8c21']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/roundneck-knitted-sweater_67024070.html,67024070,jersey punto cuello redondo,"medium knit, straight design, rounded neck, long sleeve, unclosed, striped finish",45.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024070_70_B3.jpg?ts=1704207789167', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024070_70_B.jpg?ts=1704202391906', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024070_70.jpg?ts=1704906185052', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67024070_70-99999999_01.jpg?ts=1704906185052']",2024-02-21T12:56:51.862152,sweaters,H,"['4339c33d-863d-4b68-afd9-cc12f33f8765', '732a7fa7-fd00-4df4-b5a6-e4037dcf8391', '4bcfec08-8e93-42f7-85a9-2b593e737c9e', 'a262bf16-3f9a-4128-a7c5-51923f767d4b']"
Mango,https://shop.mango.com/fi/women/pyjamas/pocket-knit-cardigan_67064020.html,67064020,cárdigan punto bolsillos,"knitted fabric, oversize design, shirt-style collar, long sleeve, puffed sleeves with elastic cuffs, two patch pockets on the front, front button closure, dropped shoulder seams",39.99,EUR,pijamas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064020_55_B3.jpg?ts=1701115383497', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064020_55_B.jpg?ts=1700841787070', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064020_55.jpg?ts=1701335007085', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67064020_55-99999999_01.jpg?ts=1701335007085']",2024-02-21T12:56:52.155941,sweaters,H,"['0aba96e2-f025-4439-86ae-e2a7c723e51f', '1ad6fc01-ccb3-447c-aa16-382fc2df284b', '3f88b5f5-3d33-4112-8dc9-890e1359ecaa', '8fb40903-eddd-4bd6-82ea-031ce963823a']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-basics/ribbed-knit-sweater_67044051.html,67044051,jersey punto canalé,"cotton-blend fabric, cable knit fabric, medium knit, straight design, rounded neck, long sleeve, unclosed",29.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044051_07_B3.jpg?ts=1702465435519', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044051_07_B.jpg?ts=1702461797918', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044051_07.jpg?ts=1704898987724', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67044051_07-99999999_01.jpg?ts=1704898987724']",2024-02-21T12:56:52.721183,sweaters,H,"['a65a0615-f62b-4f43-8992-4009b8487a3a', '6857033b-d43c-430c-a217-d89b5bdf3166', '21b71790-a717-4ab7-a789-018278e73ba2', '95b18fda-716e-46f0-9c7f-482ee0e8eb23']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/high-collar-sweater_67020457.html,67020457,jersey cuello perkins,"fine knit fabric, straight design, high collar, long sleeve, plus size available, office looks",19.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020457_99_B3.jpg?ts=1701084852388', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020457_99_B.jpg?ts=1697198607907', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020457_99.jpg?ts=1697626984681', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67020457_99-99999999_01.jpg?ts=1697626984681']",2024-02-21T12:56:52.987738,sweaters,H,"['49543415-37a1-428a-832b-023d578fc2b1', '61678ffb-1556-4fe6-b897-f1aad09af13d', '9e3f4e4b-c7dc-4415-b457-968ec35656bf', 'f7bf6ffd-6b32-43b9-bae1-717f90b2fbf2']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/knitted-sweater-with-openwork-details_67000488.html,67000488,jersey punto detalles calados,"medium knit, straight design, rounded neck, long sleeve, openwork details, dropped shoulder seams, cable knit finish, co-ord",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000488_37_B3.jpg?ts=1701118983738', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000488_37_B.jpg?ts=1699616229498', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000488_37.jpg?ts=1699952578081', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67000488_37-99999999_01.jpg?ts=1699949008925']",2024-02-21T12:56:53.270211,sweaters,H,"['5f276a91-b3bc-4b2b-a853-e483b97af9df', '7b94fa3c-bb63-4019-8341-6e9cdedf61c4', '7085bb3d-7b1a-4ef4-ac67-93b462b2663d', 'ec9ae8fd-d50c-4b51-b245-c0595b3be68f']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/oversized-openwork-sweater_67044065.html,67044065,jersey calado oversize,"alpaca-blend fabric, medium knit, oversize design, openwork design, rounded neck, long sleeve, unclosed, cable knit finish",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044065_05_B3.jpg?ts=1704186195071', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044065_05_B.jpg?ts=1704182599171', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67044065_05.jpg?ts=1704990788080', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67044065_05-99999999_01.jpg?ts=1704990788080']",2024-02-21T12:56:53.675136,sweaters,H,"['c1edb1a1-8d01-4a4c-9077-e8b9a1410795', '07d9926e-99ad-47f6-b49b-1e34c6d2ef3e', '1bfecb90-87c0-4e2b-bc3f-719d97484ea1', 'dd6b2d7d-62a8-4596-90f9-4aa76e28f7dd']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/v-neck-lurex-sweater_67020458.html,67020458,jersey lúrex cuello pico,"fine knit fabric, lurex fabric, straight design, v-neck, long sleeve, unclosed",25.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020458_OR_B3.jpg?ts=1701099235477', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020458_OR_B.jpg?ts=1696919574943', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67020458_OR.jpg?ts=1705664116370', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67020458_OR-99999999_01.jpg?ts=1705664116370']",2024-02-21T12:56:54.229384,sweaters,H,"['7918a444-5e16-4182-843f-444cbdaf1375', '3c61ce86-2ba7-4fc8-b95b-ea792e07428a', '333e1856-efc6-4f42-b999-8f43474a3028', 'cd67ad57-a958-4eb6-8782-9419813696fe']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/turtleneck-ribbed-sweater_67060459.html,67060459,jersey canalé cuello alto,"fine knit fabric, rib knit fabric, straight design, turtleneck, long sleeve, unclosed, office looks",22.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060459_92_B3.jpg?ts=1701099235477', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060459_92_B.jpg?ts=1697536040090', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060459_92.jpg?ts=1698397451194', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67060459_92-99999999_01.jpg?ts=1698336179555']",2024-02-21T12:56:54.429194,sweaters,H,"['b7d0e25f-0e37-4e9a-9485-3c42947ab62e', 'cfd380a7-9199-47f9-8f28-0313605e6c4c', '0f41adb8-8bda-46e0-ad4b-41da88a82111', 'c146fa40-b4f5-4d5f-aeb7-2d3de19876c0']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/boat-neck-knitted-sweater_57005815.html,57005815,jersey punto cuello barco,"knitted fabric, straight design, off shoulder, long sleeve, unclosed, office looks",19.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005815_09_B3.jpg?ts=1696262572911', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005815_09_B.jpg?ts=1696258972591', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005815_09.jpg?ts=1696836778449', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57005815_09-99999999_01.jpg?ts=1696836778449']",2024-02-21T12:56:54.704471,sweaters,H,"['9894ae19-d057-4760-adb6-fd639558184d', '18e09647-2eb2-458c-bf87-3f1f29d16884', 'c1a946b5-5af9-4e1f-abc7-7c61d8771331', '8acb4df0-58f1-44a4-a03d-e27df79e944b']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/perkins-neck-knitted-sweater_67023271.html,67023271,jersey punto cuello perkins,"knitted fabric, straight design, high collar, long sleeve, unclosed, cable knit finish, office looks",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023271_99_B3.jpg?ts=1701106420474', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023271_99_B.jpg?ts=1699891388383', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023271_99.jpg?ts=1705656832795', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67023271_99-99999999_01.jpg?ts=1705656832795']",2024-02-21T12:56:55.092867,sweaters,H,"['3645f296-b78f-4135-9f36-ec65da715c9d', '996705cb-ed13-4754-a947-dcefcfe8743c', 'f73568bc-0579-4693-a3c2-3e4115ed66b8', 'ded15251-9280-4c5f-bbf1-94fde3363125']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/fine-knit-round-neck-sweater_67000463.html,67000463,jersey punto fino cuello redondo,"fine knit fabric, straight design, rounded neck, long sleeve, cable knit finish, plus size available, office looks",25.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000463_99_B3.jpg?ts=1701084852388', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000463_99_B.jpg?ts=1703239418849', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67000463_99.jpg?ts=1698397451194', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67000463_99-99999999_01.jpg?ts=1698397451194']",2024-02-21T12:56:55.312782,sweaters,H,"['a4063d01-f952-4dd9-9f37-1f573b7348da', '25fb0303-fdbb-49aa-9df6-12556d45acc1', '44adf1ca-5182-44e5-a4f7-b0c2e8b25e9f', '9cf5e88f-9ae0-4d64-abbc-d31758ae4786']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/v-neck-striped-sweater_57007756.html,57007756,jersey rayas cuello pico,"wool mix fabric, medium knit, long design, straight design, striped print, v-neck, long sleeve, unclosed, ribbed finishes on the collar, sleeve and , office looks",15.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007756_56_B3.jpg?ts=1692810211941', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007756_56_B.jpg?ts=1692805024925', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007756_56.jpg?ts=1695278003450', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57007756_56-99999999_01.jpg?ts=1695278003450']",2024-02-21T12:56:55.718852,sweaters,H,"['d088ba57-10e9-4f4c-822b-0ad52a15fd61', '2546f9cb-abfa-41c9-a7e6-d6096a489b42', 'c214f809-0f7b-4dc2-93ec-64eb7b18fe0d', '449ec09e-5eb6-453f-b653-1fc3a28f7a4a']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/roundneck-knitted-sweater_67074792.html,67074792,jersey punto cuello redondo,"wool mix fabric, medium knit, straight design, rounded neck, long sleeve, dropped shoulder seams, unclosed, frayed hem",45.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67074792_05_B3.jpg?ts=1705482248674', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67074792_05_B.jpg?ts=1705480183203', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67074792_05.jpg?ts=1705912419676', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67074792_05-99999999_01.jpg?ts=1705912419676']",2024-02-21T12:56:56.077202,sweaters,H,"['f3d3fef8-e531-4161-b180-057ad9d0875a', '189a4975-af86-4d36-b11d-e6fca140599a', 'dd8fdb7b-1906-4191-b478-e3535bf175d7', '65fbab33-95ce-46fe-a3bc-27d895d45a0e']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/ribbed-sweater-with-zip_67024069.html,67024069,jersey canalé cremallera,"cable knit fabric, straight design, round neck with zip fastening, long sleeve, co-ord",49.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024069_99_B3.jpg?ts=1702490588983', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024069_99_B.jpg?ts=1702485194770', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67024069_99.jpg?ts=1704884612515', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67024069_99-99999999_01.jpg?ts=1704884612515']",2024-02-21T12:56:56.299622,sweaters,H,"['707a1c1f-9963-47b6-b31b-e7062b54a670', '99c688f2-2e7e-4202-9efa-539ea60ffe84', 'b0844d5b-a52c-4043-8037-226dfab442c2', 'bdb25448-86a8-4c35-8275-69346c54afff']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/turtleneck-knitted-sweater_57007740.html,57007740,jersey punto cuello vuelto,"medium knit, straight design, short design, rolled neck, long sleeve, unclosed, cable knit finish",12.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007740_08_B3.jpg?ts=1695283370251', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007740_08_B.jpg?ts=1695279986982', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57007740_08.jpg?ts=1695715384006', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57007740_08-99999999_01.jpg?ts=1695715384006']",2024-02-21T12:56:56.626370,sweaters,H,"['28715f34-c014-4633-8d8e-cf93ccf209fb', '80686725-3948-4764-ae31-5d93706a31f5', '491267ca-b560-403f-a74a-26ccade0c50b', 'e657e4f8-e906-4de6-af1b-0ca37545de18']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/ribbed-sweater-with-low-cut-back_57013809.html,57013809,jersey canalé espalda escotada,"fine knit fabric, rib knit fabric, tailored dress, crew neck, long sleeve, back neckline, unclosed, co-ord, office looks",12.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57013809_05_B3.jpg?ts=1686308659808', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57013809_05_B.jpg?ts=1686303382573', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57013809_05.jpg?ts=1687417412916', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57013809_05-99999999_01.jpg?ts=1687417412916']",2024-02-21T12:56:56.842458,sweaters,H,"['26d49558-18a2-4ce6-9f73-7eeb5295061a', '48f2a20f-ef3a-4018-b926-f199380ba27d', '2a3c6902-5489-4e8b-ba96-d1e089a68057', '73895734-febc-4d3d-8d29-f785990f9803']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/zip-neck-jumper_67050455.html,67050455,jersey cuello cremallera,"fine knit fabric, straight design, swan-neck, long sleeve, zip closure at the neck, decorative seams, the white colour is an online exclusive, office looks",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67050455_99_B3.jpg?ts=1701099235477', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67050455_99_B.jpg?ts=1697536040090', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67050455_99.jpg?ts=1698397451194', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67050455_99-99999999_01.jpg?ts=1698397451194']",2024-02-21T12:56:57.214507,sweaters,H,"['3eac3b5d-b2b1-4087-bc48-11aef73b5c7b', 'd47b117b-b72f-4750-8e93-2f80cbb78a7b', '8c2e4905-36fa-4187-bb35-fa91560e2a6e', '92afb8c9-29c0-481b-aa0e-56643a0741f5']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/rolled-neck-cable-sweater_67010464.html,67010464,jersey canalé cuello vuelto,"wool mix fabric, thick knitted fabric, straight design, cable knit design, rolled neck, long sleeve, unclosed",25.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010464_87_B3.jpg?ts=1701118983738', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010464_87_B.jpg?ts=1699950780691', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67010464_87.jpg?ts=1700143422869', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67010464_87-99999999_01.jpg?ts=1700143422869']",2024-02-21T12:56:57.489138,sweaters,H,"['c82e4897-8f6c-40bb-b3fe-c92b95d4d894', '8c6ce38c-181c-4a86-b152-bcbc8f3f8fcc', 'cef4a525-256f-4ecc-bbeb-ca762eff12bd', 'ec3b8419-90e6-48c0-a75c-06f66087eaec']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/foil-round-neck-sweater_67015754.html,67015754,jersey foil cuello redondo,"knitted fabric, foil effect, short design, round neck, long ruched sleeves, elastic pleated on the waist",55.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67015754_PL_B3.jpg?ts=1706000596218', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67015754_PL_B.jpg?ts=1705995195727', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67015754_PL.jpg?ts=1706790794687', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67015754_PL-99999999_01.jpg?ts=1706790794687']",2024-02-21T12:56:58.274526,sweaters,H,"['60ac32b7-e5ec-41f2-a4a7-4f7849866f0d', 'f7dac6bb-680d-4638-959b-437776523e68', '5f96aed8-adbb-4e0c-b156-bdd6faa8b1f3', 'bb084a2c-caf7-4572-aa26-29064a61d44d']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/turtleneck-knitted-sweater_67084049.html,67084049,jersey punto cuello vuelto,"cotton-blend fabric, medium knit, straight design, cropped design, rolled neck, long sleeve, dropped shoulder seams, unclosed, cable knit finish",39.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084049_37_B3.jpg?ts=1703091788374', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084049_37_B.jpg?ts=1703089689048', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084049_37.jpg?ts=1706103192777', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67084049_37-99999999_01.jpg?ts=1706103192777']",2024-02-21T12:56:58.506435,sweaters,H,"['73bdb5ba-7a91-4063-91df-c08b96031f1e', 'de1d9862-9c9d-4437-98df-a4905581d72f', '4bdd8e6d-5907-4d6d-a1b9-04daa9fd7eae', '51e9cdf9-134b-48ff-95db-e4ee7762fed1']"
Mango,https://shop.mango.com/fi/women/sweaters-and-cardigans-sweaters/polo-collar-wool-sweater_57005810.html,57005810,jersey lana cuello polo,"100% wool, tailored design, polo neck, short sleeve, button fastening on the front section, selection collection, office looks, a selection of garments that will accompany you during your return to the office. made with quality materials to create a feminine and contemporary wardrobe for your day-to-day routine.",34.99,EUR,jerseis y cardigans,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005810_09_B3.jpg?ts=1689321786518', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005810_09_B.jpg?ts=1689320041100', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57005810_09.jpg?ts=1691422403731', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57005810_09-99999999_01.jpg?ts=1691422403731']",2024-02-21T12:56:58.750757,sweaters,H,"['17a0ba01-af79-4f9d-ab2c-eca5bc7ebd61', '721b1f20-44fc-4c63-820b-6ddfbadf78de', '5403c568-238b-4d6a-842b-4398e1768f67', '92dde173-0c56-48d4-877a-7c79941a181f']"
